time,open,high,low,close,candle,body,wick_up,wick_down,pattern,rsi,ema20,ema50,macd,histogram,adx,atr,signal,score,sl,tp,tick_dir,tick_bull%,ob_bias,ob_imbal,rt_bias,rt_score,spread,logged_at
2026-04-01 15:20:00,4770.407,4776.474,4767.891,4775.119,BULLISH,4.712,1.355,2.516,,66.51,4756.79074,4746.39884,8.45134,2.23777,28.37,10.60033,WAIT,10.57,,,NEUTRAL,45.1,NEUTRAL,0.0,NEUTRAL,-0.075,0.308,2026-04-01 22:24:11
2026-04-01 15:25:00,4770.278,4773.942,4768.204,4771.756,BULLISH,1.478,2.186,2.074,Spinning Top,64.87,4757.79404,4747.20873,8.27306,1.71009,30.0,9.95202,WAIT,16.55,,,NEUTRAL,49.2,NEUTRAL,0.0,NEUTRAL,-0.015,0.396,2026-04-01 22:29:40
2026-04-01 15:30:00,4772.852,4780.066,4769.717,4779.3,BULLISH,6.448,0.766,3.135,,68.88,4759.91564,4748.49931,8.99943,1.9383,33.63,10.00495,WAIT,21.61,,,NEUTRAL,54.5,NEUTRAL,0.0,NEUTRAL,0.07,0.28,2026-04-01 22:35:10
2026-04-01 15:35:00,4779.57,4783.723,4778.984,4779.879,BULLISH,0.309,3.844,0.586,Doji,69.17,4761.84552,4749.7424,9.47936,1.93034,36.78,9.30283,WAIT,18.41,,,NEUTRAL,46.6,NEUTRAL,0.0,NEUTRAL,-0.05,0.396,2026-04-01 22:39:18
2026-04-01 15:40:00,4781.564,4786.878,4779.418,4786.026,BULLISH,4.462,0.852,2.146,,72.11,4764.29913,4751.23118,10.32467,2.1982,40.42,9.05712,WAIT,21.86,,,NEUTRAL,55.1,NEUTRAL,0.0,NEUTRAL,0.075,0.396,2026-04-01 22:44:51
2026-04-01 15:45:00,4785.396,4786.931,4783.116,4784.685,BEARISH,0.711,1.535,1.569,Spinning Top,71.01,4766.1805,4752.5168,10.61002,1.99575,43.58,8.35817,WAIT,16.44,,,NEUTRAL,48.6,NEUTRAL,0.0,NEUTRAL,-0.02,0.308,2026-04-01 22:49:07
2026-04-01 15:50:00,4784.424,4788.333,4783.925,4786.268,BULLISH,1.844,2.065,0.499,Bullish Engulfing,71.7,4768.07782,4753.83348,10.8713,1.80796,46.73,7.83148,WAIT,17.09,,,NEUTRAL,46.8,NEUTRAL,0.0,NEUTRAL,-0.05,0.308,2026-04-01 22:54:35
2026-04-01 15:55:00,4785.564,4787.696,4782.346,4786.354,BULLISH,0.79,1.342,3.218,Spinning Top,71.78,4769.75,4755.07888,10.92152,1.49667,47.2,7.50061,WAIT,17.65,,,NEUTRAL,47.0,NEUTRAL,0.0,NEUTRAL,-0.045,0.396,2026-04-01 23:00:06
2026-04-01 16:00:00,4786.655,4790.756,4783.173,4783.173,BEARISH,3.482,4.101,0.0,Bearish Engulfing,67.24,4771.04518,4756.18796,10.64428,0.97306,48.84,7.5116,WAIT,16.9,,,NEUTRAL,47.4,NEUTRAL,0.0,NEUTRAL,-0.04,0.396,2026-04-01 23:04:13
2026-04-01 16:05:00,4785.708,4788.104,4781.571,4783.374,BEARISH,2.334,2.396,1.803,,67.27,4772.43236,4757.34722,10.46186,0.60096,48.65,7.43162,SELL,10.58,4790.80562,4761.07915,NEUTRAL,55.9,NEUTRAL,0.0,NEUTRAL,0.09,0.28,2026-04-01 23:09:43
2026-04-01 16:10:00,4785.112,4785.38,4774.111,4775.205,BEARISH,9.907,0.268,1.094,,56.81,4772.84954,4758.11447,9.50301,-0.30899,42.86,7.94327,SELL,-1.31,4783.14827,4751.3752,NEUTRAL,50.6,NEUTRAL,0.0,NEUTRAL,0.01,0.308,2026-04-01 23:15:14
2026-04-01 16:15:00,4775.153,4780.007,4774.601,4779.934,BULLISH,4.781,0.073,0.552,,60.54,4773.51477,4758.966,8.90288,-0.72589,37.83,7.60497,SELL,1.65,4787.53897,4757.1191,NEUTRAL,57.7,NEUTRAL,0.0,NEUTRAL,0.115,0.36,2026-04-01 23:19:27
2026-04-01 16:20:00,4782.401,4783.436,4780.701,4782.672,BULLISH,0.271,0.764,1.7,Doji,62.46,4774.5712,4759.97624,8.68827,-0.7797,33.48,7.19437,BUY,-0.1,4775.47763,4793.46356,NEUTRAL,50.0,NEUTRAL,0.0,NEUTRAL,0.0,0.308,2026-04-01 23:24:26
2026-04-01 16:25:00,4779.93,4779.994,4774.603,4776.374,BEARISH,3.556,0.064,1.771,,55.7,4774.50154,4760.51375,7.61251,-1.44862,33.12,7.07641,SELL,0.68,4783.45041,4765.75938,NEUTRAL,57.4,NEUTRAL,0.0,NEUTRAL,0.11,0.308,2026-04-01 23:30:02
2026-04-01 16:30:00,4776.711,4780.769,4775.119,4780.628,BULLISH,3.917,0.141,1.592,,59.22,4775.10802,4761.31261,7.21378,-1.48129,32.01,6.88623,SELL,8.49,4787.51423,4766.85555,BUY,61.4,NEUTRAL,0.0,NEUTRAL,0.17,0.308,2026-04-01 23:34:16
2026-04-01 16:35:00,4782.202,4784.898,4781.552,4781.869,BEARISH,0.333,2.696,0.317,Shooting Star,59.89,4775.90659,4762.18637,7.01205,-1.36933,27.25,6.68702,SELL,5.41,4788.55602,4770.16671,NEUTRAL,42.1,NEUTRAL,0.0,NEUTRAL,-0.12,0.28,2026-04-01 23:39:50
2026-04-01 16:40:00,4780.851,4784.004,4780.623,4782.294,BULLISH,1.443,1.71,0.228,Bullish Engulfing,59.92,4776.42866,4762.93719,6.63415,-1.38501,24.93,6.34768,SELL,3.4,4788.64168,4772.77248,NEUTRAL,48.1,NEUTRAL,0.0,NEUTRAL,-0.03,0.308,2026-04-01 23:43:59
2026-04-01 16:45:00,4784.033,4785.045,4783.049,4783.691,BEARISH,0.342,1.012,0.642,Spinning Top,60.65,4777.29886,4763.82913,6.56409,-1.1905,22.92,5.80928,SELL,6.81,4789.50028,4773.52475,NEUTRAL,42.6,NEUTRAL,0.0,NEUTRAL,-0.11,0.308,2026-04-01 23:49:30
2026-04-01 16:50:00,4783.919,4784.885,4781.64,4783.561,BEARISH,0.358,0.966,1.921,Spinning Top,60.48,4777.89801,4764.60414,6.29649,-1.16688,22.55,5.46738,SELL,4.27,4789.02838,4775.35993,NEUTRAL,43.5,NEUTRAL,0.0,NEUTRAL,-0.095,0.308,2026-04-01 23:55:05
2026-04-01 16:55:00,4783.361,4787.03,4782.798,4786.389,BULLISH,3.028,0.641,0.563,Bullish Engulfing,62.88,4778.70357,4765.45709,6.23646,-0.98107,19.55,5.30266,SELL,10.07,4791.69166,4775.78368,BUY,61.8,NEUTRAL,0.0,NEUTRAL,0.175,0.308,2026-04-01 23:59:16
2026-04-01 17:00:00,4787.252,4791.994,4786.374,4789.566,BULLISH,2.314,2.428,0.878,,65.4,4779.7997,4766.42948,6.41808,-0.64869,22.05,5.50375,BUY,4.85,4784.06225,4797.82162,NEUTRAL,48.4,NEUTRAL,0.0,NEUTRAL,-0.025,0.396,2026-04-02 00:04:48
2026-04-01 17:05:00,4788.817,4792.885,4788.386,4791.422,BULLISH,2.605,1.463,0.431,,66.88,4780.84704,4767.38354,6.54805,-0.40616,23.11,5.36978,WAIT,4.0,,,NEUTRAL,42.4,NEUTRAL,0.0,NEUTRAL,-0.115,0.308,2026-04-02 00:10:16
2026-04-01 17:10:00,4790.636,4791.433,4789.073,4789.566,BEARISH,1.07,0.797,0.493,,64.34,4781.63795,4768.23618,6.44217,-0.40378,24.03,4.96848,WAIT,7.06,,,NEUTRAL,45.0,NEUTRAL,0.0,NEUTRAL,-0.075,0.308,2026-04-02 00:14:24
2026-04-01 17:15:00,4788.627,4789.169,4782.312,4785.05,BEARISH,3.577,0.542,2.738,,57.83,4781.87097,4768.85535,5.88847,-0.75237,22.69,5.3482,SELL,10.25,4790.3982,4774.3536,NEUTRAL,54.7,NEUTRAL,0.0,NEUTRAL,0.07,0.396,2026-04-02 00:19:58
2026-04-01 17:20:00,4785.533,4788.156,4784.04,4785.538,BULLISH,0.005,2.618,1.493,Doji,58.47,4782.25873,4769.52641,5.52069,-0.90182,22.03,5.18391,SELL,6.02,4790.72191,4776.46616,NEUTRAL,56.0,NEUTRAL,0.0,NEUTRAL,0.09,0.308,2026-04-02 00:24:11
2026-04-01 17:25:00,4787.315,4790.493,4784.135,4785.794,BEARISH,1.521,3.178,1.659,Spinning Top,57.91,4782.75888,4770.23583,5.27895,-0.93906,19.23,5.34045,SELL,3.05,4791.13445,4777.78332,NEUTRAL,45.8,NEUTRAL,0.0,NEUTRAL,-0.065,0.308,2026-04-02 00:29:51
2026-04-01 17:30:00,4784.987,4785.985,4783.485,4783.986,BEARISH,1.001,0.998,0.501,,55.35,4782.815,4770.74849,4.72319,-1.18686,17.19,4.96173,SELL,4.73,4788.94773,4776.54341,NEUTRAL,47.0,NEUTRAL,0.0,NEUTRAL,-0.045,0.396,2026-04-02 00:34:05
2026-04-01 17:35:00,4779.743,4781.682,4775.774,4780.805,BULLISH,1.062,0.877,3.969,Spinning Top,51.27,4782.24642,4770.97795,3.75466,-1.66844,23.08,5.60281,SELL,3.76,4786.40781,4772.40078,NEUTRAL,51.5,NEUTRAL,0.0,NEUTRAL,0.02,0.308,2026-04-02 00:39:45
2026-04-01 17:40:00,4782.345,4784.744,4781.671,4783.559,BULLISH,1.214,1.185,0.674,,54.37,4782.49663,4771.52607,3.5358,-1.52839,25.41,5.39157,SELL,5.08,4788.95057,4774.12375,NEUTRAL,42.6,NEUTRAL,0.0,NEUTRAL,-0.11,0.28,2026-04-02 00:44:42
2026-04-01 17:45:00,4781.87,4783.285,4779.826,4780.461,BEARISH,1.409,1.415,0.635,,50.52,4782.15972,4771.81391,2.88385,-1.72309,28.2,5.17157,SELL,1.25,4785.63257,4772.70365,NEUTRAL,47.4,NEUTRAL,0.0,NEUTRAL,-0.04,0.28,2026-04-02 00:49:26
2026-04-01 17:50:00,4780.153,4781.577,4778.012,4779.941,BEARISH,0.212,1.424,1.929,Doji,49.83,4781.92825,4772.1238,2.38805,-1.77212,31.73,5.05154,SELL,4.76,4784.99254,4772.36369,NEUTRAL,46.1,NEUTRAL,0.0,NEUTRAL,-0.06,0.28,2026-04-02 00:54:48
2026-04-01 17:55:00,4779.668,4780.131,4773.981,4775.933,BEARISH,3.735,0.463,1.952,,44.66,4781.32866,4772.26068,1.64684,-2.00643,35.97,5.198,SELL,-4.41,4781.131,4768.136,NEUTRAL,49.6,NEUTRAL,0.0,NEUTRAL,-0.005,0.308,2026-04-02 01:00:06
2026-04-01 18:00:00,4774.39,4775.203,4759.253,4762.544,BEARISH,11.846,0.813,3.291,,32.53,4779.40893,4771.82247,-0.0934,-2.97797,42.18,6.68707,SELL,-21.7,4769.23107,4749.16987,NEUTRAL,48.5,NEUTRAL,0.0,NEUTRAL,-0.025,0.308,2026-04-02 01:04:05
2026-04-01 18:05:00,4764.226,4774.442,4763.602,4767.915,BULLISH,3.689,6.527,0.624,Inverted Hammer,38.9,4778.44878,4771.72805,-0.83636,-2.99667,47.44,7.24079,SELL,-15.6,4775.15579,4753.43342,NEUTRAL,49.2,NEUTRAL,0.0,NEUTRAL,-0.01,0.396,2026-04-02 01:09:21
2026-04-01 18:10:00,4767.145,4772.87,4767.041,4771.141,BULLISH,3.996,1.729,0.104,,43.11,4777.68662,4771.67609,-1.29644,-2.7556,52.0,7.05255,SELL,-14.52,4778.19355,4757.0359,NEUTRAL,51.5,NEUTRAL,0.0,NEUTRAL,0.02,0.396,2026-04-02 01:14:41
2026-04-01 18:15:00,4771.161,4771.781,4759.526,4760.817,BEARISH,10.344,0.62,1.291,,34.99,4776.08697,4771.2533,-2.4127,-3.09852,56.63,7.74621,SELL,-14.67,4768.56321,4745.32458,NEUTRAL,50.0,NEUTRAL,0.0,NEUTRAL,0.0,0.396,2026-04-02 01:20:01
2026-04-01 18:20:00,4762.353,4764.583,4753.969,4757.45,BEARISH,4.903,2.23,3.481,,32.75,4774.4467,4770.77088,-3.43716,-3.31834,61.0,8.12858,SELL,-17.86,4765.57858,4741.19283,NEUTRAL,53.6,NEUTRAL,0.0,NEUTRAL,0.055,0.396,2026-04-02 01:24:00
2026-04-01 18:25:00,4755.792,4759.71,4753.708,4756.198,BULLISH,0.406,3.512,2.084,Doji,32.36,4772.55949,4770.13414,-4.50487,-3.48673,64.86,7.95285,SELL,-12.03,4764.15085,4740.2923,NEUTRAL,46.0,NEUTRAL,0.0,NEUTRAL,-0.06,0.396,2026-04-02 01:29:18
2026-04-01 18:30:00,4754.172,4761.121,4754.172,4757.801,BULLISH,3.629,3.32,0.0,,35.56,4770.97426,4769.57193,-5.18234,-3.30475,66.66,7.84259,SELL,-14.22,4765.64359,4742.11583,NEUTRAL,52.4,NEUTRAL,0.0,NEUTRAL,0.035,0.28,2026-04-02 01:34:44
2026-04-01 18:35:00,4755.908,4756.202,4741.975,4746.841,BEARISH,9.067,0.294,4.866,Bearish Engulfing,27.8,4768.49826,4768.60287,-6.525,-3.69162,69.3,8.69384,SELL,-15.05,4755.53484,4729.45332,NEUTRAL,54.8,NEUTRAL,0.0,NEUTRAL,0.07,0.396,2026-04-02 01:40:04
2026-04-01 18:40:00,4748.843,4766.001,4748.178,4759.238,BULLISH,10.395,6.763,0.665,Bullish Engulfing,40.89,4767.79591,4768.31414,-6.25648,-2.76508,65.2,9.91106,WAIT,-10.15,,,NEUTRAL,50.7,NEUTRAL,0.0,NEUTRAL,0.01,0.36,2026-04-02 01:44:06
2026-04-01 18:45:00,4756.962,4758.553,4752.105,4755.997,BEARISH,0.965,1.591,3.892,Spinning Top,37.9,4766.47065,4767.74298,-6.50765,-2.38315,61.65,9.44932,SELL,-11.53,4765.44632,4737.09836,NEUTRAL,46.2,NEUTRAL,0.0,NEUTRAL,-0.06,0.28,2026-04-02 01:49:23
2026-04-01 18:50:00,4756.126,4757.471,4751.405,4757.148,BULLISH,1.022,0.323,4.721,Bullish Engulfing,39.17,4765.60045,4767.33522,-6.37965,-1.80673,58.77,8.99821,SELL,-14.13,4766.14621,4739.15158,NEUTRAL,51.4,NEUTRAL,0.0,NEUTRAL,0.02,0.396,2026-04-02 01:54:41
2026-04-01 18:55:00,4755.042,4755.99,4751.859,4752.891,BEARISH,2.151,0.948,1.032,,35.63,4764.20252,4766.68679,-6.69308,-1.66836,56.28,8.34925,SELL,-17.01,4761.24025,4736.1925,NEUTRAL,47.8,NEUTRAL,0.0,NEUTRAL,-0.035,0.28,2026-04-02 02:00:01
2026-04-01 19:00:00,4753.3,4757.184,4750.947,4752.771,BEARISH,0.529,3.884,1.824,Doji,35.52,4763.13966,4766.15238,-6.71747,-1.35803,53.15,8.06762,SELL,-17.86,4760.83862,4736.63577,NEUTRAL,50.1,NEUTRAL,0.0,NEUTRAL,0.0,0.308,2026-04-02 02:04:02
2026-04-01 19:05:00,4757.876,4765.113,4757.876,4760.83,BULLISH,2.954,4.283,0.0,,45.07,4763.3526,4766.13295,-5.72646,-0.35774,48.91,8.09859,BUY,-3.11,4752.73141,4772.97789,NEUTRAL,43.8,NEUTRAL,0.0,NEUTRAL,-0.095,0.308,2026-04-02 02:09:19
2026-04-01 19:10:00,4758.151,4759.675,4755.606,4758.976,BULLISH,0.825,0.699,2.545,Spinning Top,43.05,4762.71053,4765.7538,-5.50767,-0.07779,47.0,7.56131,SELL,-4.38,4766.53731,4747.63403,NEUTRAL,51.9,NEUTRAL,0.0,NEUTRAL,0.03,0.308,2026-04-02 02:14:36
2026-04-01 19:15:00,4759.672,4762.071,4758.535,4761.374,BULLISH,1.702,0.697,1.137,,46.05,4762.64417,4765.60868,-4.87527,0.43466,45.35,7.11728,SELL,0.41,4768.49128,4750.69808,NEUTRAL,46.4,NEUTRAL,0.0,NEUTRAL,-0.055,0.308,2026-04-02 02:19:53
2026-04-01 19:20:00,4760.911,4762.788,4758.714,4761.767,BULLISH,0.856,1.021,2.197,Spinning Top,46.62,4762.50014,4765.43157,-4.38031,0.75266,43.12,6.71151,SELL,1.88,4768.47851,4751.69974,BUY,58.7,NEUTRAL,0.0,NEUTRAL,0.13,0.308,2026-04-02 02:24:04
2026-04-01 19:25:00,4760.918,4769.157,4760.555,4764.612,BULLISH,3.694,4.545,0.363,,50.33,4762.63276,4765.36948,-3.72075,1.13992,38.92,6.96358,WAIT,-0.75,,,NEUTRAL,46.8,NEUTRAL,0.0,NEUTRAL,-0.05,0.308,2026-04-02 02:29:25
2026-04-01 19:30:00,4765.482,4767.429,4763.116,4764.183,BEARISH,1.299,1.947,1.067,,49.7,4762.86269,4765.35893,-3.08731,1.4065,35.28,6.61017,SELL,-0.0,4770.79317,4754.26775,NEUTRAL,50.6,NEUTRAL,0.0,NEUTRAL,0.01,0.308,2026-04-02 02:34:45
2026-04-01 19:35:00,4767.042,4775.308,4766.754,4774.945,BULLISH,7.903,0.363,0.288,Marubozu Bull,61.19,4764.2656,4765.84514,-1.57674,2.29629,36.11,6.87443,WAIT,9.74,,,NEUTRAL,56.5,NEUTRAL,0.0,NEUTRAL,0.1,0.28,2026-04-02 02:40:01
2026-04-01 19:40:00,4774.799,4778.093,4768.891,4769.474,BEARISH,5.325,3.294,0.583,,54.31,4764.74406,4765.97976,-1.00722,2.29526,37.79,7.18477,WAIT,10.72,,,SELL,41.2,NEUTRAL,0.0,NEUTRAL,-0.13,0.36,2026-04-02 02:45:17
2026-04-01 19:45:00,4769.412,4770.328,4765.796,4768.177,BEARISH,1.235,0.916,2.381,Spinning Top,52.77,4765.07101,4766.06593,-0.64025,2.12978,36.56,6.83107,WAIT,7.51,,,NEUTRAL,53.2,NEUTRAL,0.0,NEUTRAL,0.05,0.28,2026-04-02 02:49:14
2026-04-01 19:50:00,4768.132,4768.632,4758.057,4766.778,BEARISH,1.354,0.5,8.721,Hanging Man,51.11,4765.21945,4766.08767,-0.46714,1.84441,32.69,7.33026,SELL,0.88,4774.10826,4755.78261,NEUTRAL,49.1,NEUTRAL,0.0,NEUTRAL,-0.015,0.308,2026-04-02 02:54:35
2026-04-01 19:55:00,4765.499,4771.706,4764.629,4767.333,BULLISH,1.834,4.373,0.87,Spinning Top,51.77,4765.3051,4766.08595,-0.35432,1.58291,29.33,7.29649,WAIT,4.64,,,NEUTRAL,44.3,NEUTRAL,0.0,NEUTRAL,-0.085,0.396,2026-04-02 02:59:53
2026-04-01 20:00:00,4765.832,4769.548,4762.662,4764.152,BEARISH,1.68,3.716,1.49,Spinning Top,48.02,4765.09171,4765.96482,-0.50581,1.16048,27.45,7.25274,SELL,-3.79,4771.40474,4753.2729,NEUTRAL,54.7,NEUTRAL,0.0,NEUTRAL,0.07,0.396,2026-04-02 03:05:09
2026-04-01 20:05:00,4765.419,4767.151,4763.694,4766.914,BULLISH,1.495,0.237,1.725,,51.46,4765.34962,4766.03893,-0.26297,1.11015,25.81,6.74664,SELL,2.11,4773.66064,4756.79404,BUY,58.6,NEUTRAL,0.0,NEUTRAL,0.13,0.396,2026-04-02 03:09:08
2026-04-01 20:10:00,4767.918,4769.453,4767.255,4768.893,BULLISH,0.975,0.56,0.663,,53.87,4765.76231,4766.18374,0.08073,1.15194,24.4,6.24542,SELL,7.59,4775.13842,4757.96351,NEUTRAL,52.9,NEUTRAL,0.0,NEUTRAL,0.045,0.308,2026-04-02 03:14:27
2026-04-01 20:15:00,4768.888,4771.218,4768.642,4770.922,BULLISH,2.034,0.296,0.246,,56.35,4766.24432,4766.36545,0.44967,1.2181,21.52,5.75617,WAIT,11.05,,,NEUTRAL,53.9,NEUTRAL,0.0,NEUTRAL,0.06,0.396,2026-04-02 03:19:45
2026-04-01 20:20:00,4771.053,4771.141,4763.412,4764.171,BEARISH,6.882,0.088,0.759,Bearish Engulfing,47.28,4766.03221,4766.27299,0.1914,0.77004,22.49,6.0206,SELL,6.83,4770.1916,4753.63495,NEUTRAL,45.9,NEUTRAL,0.0,NEUTRAL,-0.06,0.396,2026-04-02 03:25:04
2026-04-01 20:25:00,4762.998,4765.284,4762.797,4764.045,BULLISH,1.047,1.239,0.201,,47.44,4765.71103,4766.12793,-0.10684,0.39697,24.06,5.66641,SELL,6.48,4769.71141,4754.12878,NEUTRAL,52.0,NEUTRAL,0.0,NEUTRAL,0.03,0.308,2026-04-02 03:29:03
2026-04-01 20:30:00,4762.194,4763.796,4757.651,4759.938,BEARISH,2.256,1.602,2.287,,42.54,4765.00249,4765.81579,-0.68468,-0.12118,27.88,5.92078,SELL,-13.38,4765.85878,4748.09645,NEUTRAL,53.8,NEUTRAL,0.0,NEUTRAL,0.06,0.396,2026-04-02 03:34:22
2026-04-01 20:35:00,4760.069,4762.536,4757.437,4757.971,BEARISH,2.098,2.467,0.534,,40.39,4764.34412,4765.51308,-1.16332,-0.48153,30.63,5.81121,SELL,-16.89,4763.78221,4746.34859,NEUTRAL,53.2,NEUTRAL,0.0,NEUTRAL,0.05,0.396,2026-04-02 03:39:17
2026-04-01 20:40:00,4758.281,4758.41,4754.038,4757.88,BEARISH,0.401,0.129,3.842,Hanging Man,40.26,4763.76037,4765.22769,-1.51773,-0.67347,34.26,5.61931,SELL,-14.85,4763.49931,4746.64138,BUY,60.4,NEUTRAL,0.0,NEUTRAL,0.155,0.396,2026-04-02 03:44:36
2026-04-01 20:45:00,4760.036,4763.483,4758.896,4762.615,BULLISH,2.579,0.868,1.14,,47.34,4763.84017,4765.20782,-1.28849,-0.38337,37.42,5.76108,WAIT,-13.51,,,SELL,40.7,NEUTRAL,0.0,NEUTRAL,-0.14,0.396,2026-04-02 03:49:55
2026-04-01 20:50:00,4762.824,4763.127,4756.898,4757.536,BEARISH,5.288,0.303,0.638,Bearish Engulfing,41.29,4763.23503,4764.90489,-1.63976,-0.58701,40.85,5.82347,SELL,-12.94,4763.35947,4745.88906,NEUTRAL,48.9,NEUTRAL,0.0,NEUTRAL,-0.015,0.396,2026-04-02 03:55:12
2026-04-01 20:55:00,4757.585,4758.947,4756.35,4756.817,BEARISH,0.768,1.362,0.467,Spinning Top,40.5,4762.62629,4764.58881,-1.94842,-0.7169,44.01,5.39328,SELL,-15.48,4762.21028,4746.03045,NEUTRAL,0.0,NEUTRAL,0.0,NEUTRAL,0.0,0.396,2026-04-02 04:26:58
2026-04-01 22:15:00,4758.857,4764.78,4756.43,4762.382,BULLISH,3.525,2.398,2.427,,48.67,4762.60302,4764.50227,-1.72592,-0.39552,39.76,5.78751,SELL,-13.82,4768.16951,4750.80699,SELL,36.6,NEUTRAL,0.0,NEUTRAL,-0.2,0.594,2026-04-02 05:19:52
2026-04-01 22:20:00,4762.21,4768.228,4760.119,4767.302,BULLISH,5.092,0.926,2.091,,54.64,4763.01633,4764.59711,-1.1639,0.13827,36.07,6.09704,SELL,-4.07,4773.39904,4758.15644,NEUTRAL,46.3,NEUTRAL,0.0,NEUTRAL,-0.055,0.6,2026-04-02 05:25:11
2026-04-01 22:25:00,4766.891,4774.047,4766.88,4770.872,BULLISH,3.981,3.175,0.011,,58.42,4763.72925,4764.82777,-0.4259,0.70623,32.88,6.2397,BUY,8.48,4764.6323,4783.3514,NEUTRAL,50.0,NEUTRAL,0.0,NEUTRAL,0.0,0.55,2026-04-02 05:29:18
2026-04-01 22:30:00,4772.753,4775.782,4770.9,4775.171,BULLISH,2.418,0.611,1.853,,62.34,4764.97861,4765.3032,0.63979,1.39389,30.11,6.05867,BUY,15.8,4769.11233,4787.28835,NEUTRAL,50.8,NEUTRAL,0.0,NEUTRAL,0.015,0.396,2026-04-02 05:34:49
2026-04-01 22:35:00,4776.903,4781.18,4774.156,4774.873,BEARISH,2.03,4.277,0.717,Spinning Top,60.95,4766.05691,4765.73795,1.42505,1.72317,28.15,6.42242,WAIT,17.85,,,NEUTRAL,46.9,NEUTRAL,0.0,NEUTRAL,-0.045,0.396,2026-04-02 05:40:05
2026-04-01 22:40:00,4774.674,4774.674,4770.92,4773.499,BEARISH,1.175,0.0,2.579,Hanging Man,59.03,4766.72311,4766.02369,1.78538,1.67311,25.64,6.06663,WAIT,15.23,,,NEUTRAL,53.2,NEUTRAL,0.0,NEUTRAL,0.05,0.36,2026-04-02 05:44:03
2026-04-01 22:45:00,4776.13,4780.893,4775.914,4779.109,BULLISH,2.979,1.784,0.216,,64.51,4768.12021,4766.63194,2.68119,2.02292,23.46,6.44705,WAIT,11.11,,,NEUTRAL,43.2,NEUTRAL,0.0,NEUTRAL,-0.105,0.396,2026-04-02 05:49:18
2026-04-01 22:50:00,4780.368,4782.779,4775.147,4779.31,BEARISH,1.058,2.411,4.163,Spinning Top,63.78,4769.30559,4767.18145,3.29632,2.09272,21.17,6.60504,WAIT,5.12,,,NEUTRAL,52.9,NEUTRAL,0.0,NEUTRAL,0.045,0.396,2026-04-02 05:54:32
2026-04-01 22:55:00,4779.03,4779.688,4775.165,4776.054,BEARISH,2.976,0.658,0.889,,58.94,4769.94993,4767.53011,3.39532,1.75313,19.19,6.32744,SELL,9.2,4782.38144,4763.39913,NEUTRAL,57.1,NEUTRAL,0.0,NEUTRAL,0.105,0.308,2026-04-02 06:00:02
2026-04-01 23:00:00,4776.575,4776.807,4773.723,4774.462,BEARISH,2.113,0.232,0.739,,56.63,4770.42489,4767.82173,3.33833,1.35021,17.59,5.89498,SELL,5.21,4780.35698,4764.14579,NEUTRAL,57.6,NEUTRAL,0.0,NEUTRAL,0.115,0.396,2026-04-02 06:04:18
2026-04-01 23:05:00,4778.381,4789.041,4778.381,4787.602,BULLISH,9.221,1.439,0.0,,68.93,4772.39936,4768.74546,4.51303,1.96978,21.6,6.74779,WAIT,10.47,,,NEUTRAL,53.9,NEUTRAL,0.0,NEUTRAL,0.06,0.308,2026-04-02 06:09:38
2026-04-01 23:10:00,4787.293,4791.16,4787.093,4788.342,BULLISH,1.049,2.818,0.2,Inverted Hammer,69.46,4773.8997,4769.50608,5.18254,2.1141,25.08,6.39035,WAIT,17.81,,,BUY,64.5,NEUTRAL,0.0,NEUTRAL,0.22,0.308,2026-04-02 06:14:54
2026-04-01 23:15:00,4791.291,4798.91,4788.41,4798.148,BULLISH,6.857,0.762,2.881,,75.19,4776.43689,4770.72891,6.60618,2.79644,30.39,6.97401,WAIT,19.12,,,NEUTRAL,56.4,NEUTRAL,0.0,NEUTRAL,0.095,0.396,2026-04-02 06:20:07
2026-04-01 23:20:00,4795.725,4798.008,4792.869,4794.863,BEARISH,0.862,2.283,1.994,Spinning Top,72.53,4777.98693,4771.58579,7.07258,2.64061,34.99,6.72934,WAIT,18.01,,,SELL,36.2,NEUTRAL,0.0,NEUTRAL,-0.205,0.396,2026-04-02 06:24:03
2026-04-01 23:25:00,4793.059,4796.663,4792.394,4794.764,BULLISH,1.705,1.899,0.665,,70.92,4779.42887,4772.42658,7.38664,2.38683,38.98,6.51801,WAIT,16.28,,,NEUTRAL,45.8,NEUTRAL,0.0,NEUTRAL,-0.065,0.396,2026-04-02 06:29:17
2026-04-01 23:30:00,4795.038,4800.288,4791.516,4791.924,BEARISH,3.114,5.25,0.408,Bearish Engulfing,66.56,4780.61509,4773.18952,7.43232,1.94657,43.36,6.81854,WAIT,17.75,,,NEUTRAL,42.9,NEUTRAL,0.0,NEUTRAL,-0.105,0.396,2026-04-02 06:34:32
2026-04-01 23:35:00,4793.229,4793.578,4788.089,4791.428,BEARISH,1.801,0.349,3.339,Hanging Man,65.65,4781.75519,4773.95298,7.42543,1.53541,43.1,6.64127,SELL,13.0,4798.06927,4778.14546,NEUTRAL,48.4,NEUTRAL,0.0,NEUTRAL,-0.025,0.396,2026-04-02 06:39:49
2026-04-01 23:40:00,4792.033,4793.83,4789.405,4789.693,BEARISH,2.34,1.797,0.288,,62.85,4782.57002,4774.59597,7.15908,1.00652,42.87,6.34577,SELL,13.17,4796.03877,4777.00147,NEUTRAL,49.5,NEUTRAL,0.0,NEUTRAL,-0.005,0.308,2026-04-02 06:45:09
