time,direction,entry,tp,sl,result,pnl_pts,pnl_usd,balance,prob,atr,adx
2026-03-19 08:20:00,SELL,4730.63,4722.63,4736.63,WIN,8.0,7.75,3294.5,0.5765,16.507,66.2
2026-03-19 08:25:00,SELL,4718.48,4710.48,4724.48,WIN,8.0,7.75,3302.25,0.5839,16.721,65.0
2026-03-19 09:00:00,SELL,4713.13,4705.13,4719.13,WIN,8.0,7.75,3310.0,0.5752,17.162,57.3
2026-03-19 09:15:00,SELL,4713.29,4705.29,4719.29,WIN,8.0,7.75,3317.75,0.6115,18.477,50.9
2026-03-19 09:25:00,SELL,4709.13,4701.13,4715.13,LOSS,-6.0,-6.25,3311.5,0.5812,17.083,42.9
2026-03-19 09:30:00,SELL,4720.02,4712.02,4726.02,WIN,8.0,7.75,3319.25,0.6475,17.185,37.7
2026-03-19 09:35:00,SELL,4712.54,4704.54,4718.54,WIN,8.0,7.75,3327.0,0.6142,16.493,33.1
2026-03-19 09:40:00,SELL,4705.28,4697.28,4711.28,LOSS,-6.0,-6.25,3320.75,0.5906,16.266,30.8
2026-03-19 09:45:00,SELL,4714.31,4706.31,4720.31,WIN,8.0,7.75,3328.5,0.6396,15.707,28.8
2026-03-19 09:50:00,SELL,4706.04,4698.04,4712.04,WIN,8.0,7.75,3336.25,0.6056,16.139,28.5
2026-03-19 10:00:00,SELL,4711.34,4703.34,4717.34,LOSS,-6.0,-6.25,3330.0,0.6657,15.581,28.1
2026-03-19 10:05:00,SELL,4712.74,4704.74,4718.74,WIN,8.0,7.75,3337.75,0.6594,15.112,24.4
2026-03-19 10:10:00,SELL,4704.45,4696.45,4710.45,WIN,8.0,7.75,3345.5,0.6284,14.935,23.7
2026-03-19 10:30:00,SELL,4698.7,4690.7,4704.7,WIN,8.0,7.75,3353.25,0.659,17.078,32.6
2026-03-19 10:35:00,SELL,4690.03,4682.03,4696.03,WIN,8.0,7.75,3361.0,0.6083,16.38,32.5
2026-03-19 11:05:00,SELL,4687.11,4679.11,4693.11,LOSS,-6.0,-6.25,3354.75,0.6315,14.905,28.0
2026-03-19 11:10:00,SELL,4686.16,4678.16,4692.16,LOSS,-6.0,-6.25,3348.5,0.6298,14.271,25.3
2026-03-19 11:20:00,SELL,4688.18,4680.18,4694.18,WIN,8.0,7.75,3356.25,0.6378,13.013,20.5
2026-03-19 13:50:00,SELL,4597.26,4589.26,4603.26,LOSS,-6.0,-6.25,3350.0,0.5899,29.491,38.8
2026-03-19 13:55:00,SELL,4620.57,4612.57,4626.57,LOSS,-6.0,-6.25,3343.75,0.6033,28.804,36.4
2026-03-19 14:00:00,SELL,4626.03,4618.03,4632.03,LOSS,-6.0,-6.25,3337.5,0.662,28.034,36.3
2026-03-19 14:05:00,SELL,4625.26,4617.26,4631.26,LOSS,-6.0,-6.25,3331.25,0.6665,27.13,35.8
2026-03-19 14:10:00,SELL,4630.99,4622.99,4636.99,WIN,8.0,7.75,3339.0,0.6919,27.147,36.3
2026-03-19 14:15:00,SELL,4614.13,4606.13,4620.13,WIN,8.0,7.75,3346.75,0.6689,27.675,33.6
2026-03-19 14:20:00,SELL,4612.45,4604.45,4618.45,WIN,8.0,7.75,3354.5,0.6753,25.964,30.6
2026-03-19 14:25:00,SELL,4585.72,4577.72,4591.72,LOSS,-6.0,-6.25,3348.25,0.6686,26.824,27.4
2026-03-19 14:30:00,SELL,4605.79,4597.79,4611.79,LOSS,-6.0,-6.25,3342.0,0.6872,26.642,25.1
2026-03-19 14:35:00,SELL,4618.03,4610.03,4624.03,WIN,8.0,7.75,3349.75,0.6892,25.228,22.8
2026-03-19 14:40:00,SELL,4612.8,4604.8,4618.8,WIN,8.0,7.75,3357.5,0.6952,23.655,21.0
2026-03-19 15:40:00,SELL,4571.85,4563.85,4577.85,LOSS,-6.0,-6.25,3351.25,0.6612,19.283,20.9
2026-03-19 15:45:00,SELL,4583.56,4575.56,4589.56,LOSS,-6.0,-6.25,3345.0,0.6741,19.361,22.7
2026-03-19 15:50:00,SELL,4591.53,4583.53,4597.53,LOSS,-6.0,-6.25,3338.75,0.686,18.549,21.6
2026-03-19 15:55:00,SELL,4596.52,4588.52,4602.52,LOSS,-6.0,-6.25,3332.5,0.6917,19.392,20.4
2026-03-19 16:00:00,SELL,4613.35,4605.35,4619.35,LOSS,-6.0,-6.25,3326.25,0.7267,20.267,20.5
